Project,Bug,TestSuite,ScoringScheme,Family,Formula,TotalDefn,KillDefn,HybridScheme,AggregationDefn,Score,ScoreWRTLoadedClasses
Lang,4,developer,last,mbfl,muse,tests,type+message+location,none,max,0.00382753055107217,0.721739130434783
Lang,4,developer,median,mbfl,muse,tests,type+message+location,none,max,0.000818538160018446,0.154347826086957
Lang,4,developer,mean,mbfl,muse,tests,type+message+location,none,max,0.00143532395665206,0.270652173913043
Lang,4,developer,first,mbfl,muse,tests,type+message+location,none,max,0.000276688955499193,0.0521739130434783
Lang,4,developer,last,hybrid,muse,tests,type+message+location,numerator,avg,0.00382753055107217,0.721739130434783
Lang,4,developer,median,hybrid,muse,tests,type+message+location,numerator,avg,0.00079548074706018,0.15
Lang,4,developer,mean,hybrid,muse,tests,type+message+location,numerator,avg,0.0013776804242564,0.259782608695652
Lang,4,developer,first,hybrid,muse,tests,type+message+location,numerator,avg,9.22296518330643e-05,0.0173913043478261
Lang,4,developer,last,hybrid,muse,tests,type+message+location,numerator,max,0.00382753055107217,0.721739130434783
Lang,4,developer,median,hybrid,muse,tests,type+message+location,numerator,max,0.000772423334101914,0.145652173913043
Lang,4,developer,mean,hybrid,muse,tests,type+message+location,numerator,max,0.00138920913073553,0.26195652173913
Lang,4,developer,first,hybrid,muse,tests,type+message+location,numerator,max,0.000184459303666129,0.0347826086956522
Lang,4,developer,last,hybrid,opt2,elements,type+message+location,mirror,avg,0.00382753055107217,0.721739130434783
Lang,4,developer,median,hybrid,opt2,elements,type+message+location,mirror,avg,0.000299746368457459,0.0565217391304348
Lang,4,developer,mean,hybrid,opt2,elements,type+message+location,mirror,avg,0.00114134194143417,0.215217391304348
Lang,4,developer,first,hybrid,opt2,elements,type+message+location,mirror,avg,0.000138344477749596,0.0260869565217391
Lang,4,developer,last,hybrid,opt2,elements,type+message+location,mirror,max,0.00382753055107217,0.721739130434783
Lang,4,developer,median,hybrid,opt2,elements,type+message+location,mirror,max,0.000322803781415725,0.0608695652173913
Lang,4,developer,mean,hybrid,opt2,elements,type+message+location,mirror,max,0.0011874567673507,0.223913043478261
Lang,4,developer,first,hybrid,opt2,elements,type+message+location,mirror,max,0.000276688955499193,0.0521739130434783
Lang,4,developer,last,hybrid,opt2,elements,type+message+location,constant,avg,0.00382753055107217,0.721739130434783
Lang,4,developer,median,hybrid,opt2,elements,type+message+location,constant,avg,0.000426562139727923,0.0804347826086956
Lang,4,developer,mean,hybrid,opt2,elements,type+message+location,constant,avg,0.0012047498270694,0.227173913043478
Lang,4,developer,first,hybrid,opt2,elements,type+message+location,constant,avg,0.000138344477749596,0.0260869565217391
Lang,4,developer,last,hybrid,opt2,elements,type+message+location,constant,max,0.00382753055107217,0.721739130434783
Lang,4,developer,median,hybrid,opt2,elements,type+message+location,constant,max,0.000449619552686189,0.0847826086956522
Lang,4,developer,mean,hybrid,opt2,elements,type+message+location,constant,max,0.00125086465298594,0.235869565217391
Lang,4,developer,first,hybrid,opt2,elements,type+message+location,constant,max,0.000276688955499193,0.0521739130434783
Lang,4,developer,last,mbfl,opt2,elements,type+message+location,none,avg,0.00382753055107217,0.721739130434783
Lang,4,developer,median,mbfl,opt2,elements,type+message+location,none,avg,0.00079548074706018,0.15
Lang,4,developer,mean,mbfl,opt2,elements,type+message+location,none,avg,0.00138920913073553,0.26195652173913
Lang,4,developer,first,mbfl,opt2,elements,type+message+location,none,avg,0.000138344477749596,0.0260869565217391
Lang,4,developer,last,mbfl,opt2,elements,type+message+location,none,max,0.00382753055107217,0.721739130434783
Lang,4,developer,median,mbfl,opt2,elements,type+message+location,none,max,0.000818538160018446,0.154347826086957
Lang,4,developer,mean,mbfl,opt2,elements,type+message+location,none,max,0.00143532395665206,0.270652173913043
Lang,4,developer,first,mbfl,opt2,elements,type+message+location,none,max,0.000276688955499193,0.0521739130434783
Lang,4,developer,last,hybrid,opt2,elements,type+message+location,numerator,avg,0.00382753055107217,0.721739130434783
Lang,4,developer,median,hybrid,opt2,elements,type+message+location,numerator,avg,0.000426562139727923,0.0804347826086956
Lang,4,developer,mean,hybrid,opt2,elements,type+message+location,numerator,avg,0.0012047498270694,0.227173913043478
Lang,4,developer,first,hybrid,opt2,elements,type+message+location,numerator,avg,0.000138344477749596,0.0260869565217391
Lang,4,developer,last,hybrid,opt2,elements,type+message+location,numerator,max,0.00382753055107217,0.721739130434783
Lang,4,developer,median,hybrid,opt2,elements,type+message+location,numerator,max,0.000449619552686189,0.0847826086956522
Lang,4,developer,mean,hybrid,opt2,elements,type+message+location,numerator,max,0.00125086465298594,0.235869565217391
Lang,4,developer,first,hybrid,opt2,elements,type+message+location,numerator,max,0.000276688955499193,0.0521739130434783
Lang,4,developer,last,hybrid,opt2,tests,type+message+location,mirror,avg,0.00382753055107217,0.721739130434783
Lang,4,developer,median,hybrid,opt2,tests,type+message+location,mirror,avg,0.000299746368457459,0.0565217391304348
Lang,4,developer,mean,hybrid,opt2,tests,type+message+location,mirror,avg,0.00114134194143417,0.215217391304348
Lang,4,developer,first,hybrid,opt2,tests,type+message+location,mirror,avg,0.000138344477749596,0.0260869565217391
Lang,4,developer,last,hybrid,opt2,tests,type+message+location,mirror,max,0.00382753055107217,0.721739130434783
Lang,4,developer,median,hybrid,opt2,tests,type+message+location,mirror,max,0.000322803781415725,0.0608695652173913
Lang,4,developer,mean,hybrid,opt2,tests,type+message+location,mirror,max,0.0011874567673507,0.223913043478261
Lang,4,developer,first,hybrid,opt2,tests,type+message+location,mirror,max,0.000276688955499193,0.0521739130434783
Lang,4,developer,last,hybrid,opt2,tests,type+message+location,constant,avg,0.00382753055107217,0.721739130434783
Lang,4,developer,median,hybrid,opt2,tests,type+message+location,constant,avg,0.000426562139727923,0.0804347826086956
Lang,4,developer,mean,hybrid,opt2,tests,type+message+location,constant,avg,0.0012047498270694,0.227173913043478
Lang,4,developer,first,hybrid,opt2,tests,type+message+location,constant,avg,0.000138344477749596,0.0260869565217391
Lang,4,developer,last,hybrid,opt2,tests,type+message+location,constant,max,0.00382753055107217,0.721739130434783
Lang,4,developer,median,hybrid,opt2,tests,type+message+location,constant,max,0.000449619552686189,0.0847826086956522
Lang,4,developer,mean,hybrid,opt2,tests,type+message+location,constant,max,0.00125086465298594,0.235869565217391
Lang,4,developer,first,hybrid,opt2,tests,type+message+location,constant,max,0.000276688955499193,0.0521739130434783
Lang,4,developer,last,mbfl,opt2,tests,type+message+location,none,avg,0.00382753055107217,0.721739130434783
Lang,4,developer,median,mbfl,opt2,tests,type+message+location,none,avg,0.00079548074706018,0.15
Lang,4,developer,mean,mbfl,opt2,tests,type+message+location,none,avg,0.00138920913073553,0.26195652173913
Lang,4,developer,first,mbfl,opt2,tests,type+message+location,none,avg,0.000138344477749596,0.0260869565217391
Lang,4,developer,last,mbfl,opt2,tests,type+message+location,none,max,0.00382753055107217,0.721739130434783
Lang,4,developer,median,mbfl,opt2,tests,type+message+location,none,max,0.000818538160018446,0.154347826086957
Lang,4,developer,mean,mbfl,opt2,tests,type+message+location,none,max,0.00143532395665206,0.270652173913043
Lang,4,developer,first,mbfl,opt2,tests,type+message+location,none,max,0.000276688955499193,0.0521739130434783
Lang,4,developer,last,hybrid,opt2,tests,type+message+location,numerator,avg,0.00382753055107217,0.721739130434783
Lang,4,developer,median,hybrid,opt2,tests,type+message+location,numerator,avg,0.000438090846207056,0.0826086956521739
Lang,4,developer,mean,hybrid,opt2,tests,type+message+location,numerator,avg,0.00121051418030897,0.228260869565217
Lang,4,developer,first,hybrid,opt2,tests,type+message+location,numerator,avg,0.000138344477749596,0.0260869565217391
Lang,4,developer,last,hybrid,opt2,tests,type+message+location,numerator,max,0.00382753055107217,0.721739130434783
